,date,open,high,low,close,volume,fundname
0,2021-06-18,1.013,1.044,1.013,1.04,193183059,sh516380
1,2021-06-21,1.041,1.054,1.02,1.044,49749560,sh516380
2,2021-06-22,1.042,1.049,1.025,1.043,21510950,sh516380
3,2021-06-23,1.043,1.077,1.043,1.066,28463549,sh516380
4,2021-06-24,1.066,1.079,1.048,1.051,6485199,sh516380
5,2021-06-25,1.055,1.066,1.045,1.064,4966500,sh516380
6,2021-06-28,1.065,1.098,1.063,1.092,8052800,sh516380
7,2021-06-29,1.091,1.109,1.079,1.088,8422000,sh516380
8,2021-06-30,1.09,1.127,1.08,1.125,10465300,sh516380
