,date,open,high,low,close,volume,fundname
0,2021-06-15,0.989,0.992,0.961,0.975,15351479,sz159891
1,2021-06-16,0.975,0.976,0.944,0.945,5520851,sz159891
2,2021-06-17,0.945,0.964,0.942,0.955,4298591,sz159891
3,2021-06-18,0.955,0.974,0.955,0.971,8370149,sz159891
4,2021-06-21,0.97,0.992,0.96,0.985,8171192,sz159891
5,2021-06-22,0.985,1.009,0.97,1.008,34411936,sz159891
6,2021-06-23,1.009,1.01,0.999,1.003,13474213,sz159891
7,2021-06-24,1.003,1.003,0.982,0.989,3931565,sz159891
8,2021-06-25,0.989,1.019,0.989,1.014,41722392,sz159891
9,2021-06-28,1.014,1.037,1.014,1.033,23496037,sz159891
10,2021-06-29,1.035,1.038,1.022,1.032,11504916,sz159891
11,2021-06-30,1.032,1.041,1.025,1.038,7243104,sz159891
12,2021-07-01,1.038,1.047,1.03,1.034,10151301,sz159891
13,2021-07-02,1.034,1.036,1.007,1.012,3418908,sz159891
