,date,open,high,low,close,volume,fundname
0,2021-06-17,0.95,0.955,0.898,0.899,96329820,sh513360
1,2021-06-18,0.881,0.888,0.855,0.885,44160400,sh513360
2,2021-06-21,0.888,0.899,0.888,0.898,21118800,sh513360
3,2021-06-22,0.908,0.926,0.907,0.924,15799400,sh513360
4,2021-06-23,0.924,0.925,0.899,0.912,11024100,sh513360
5,2021-06-24,0.921,0.922,0.917,0.917,7929100,sh513360
6,2021-06-25,0.929,0.947,0.929,0.935,10774600,sh513360
7,2021-06-28,0.933,0.936,0.924,0.935,6972800,sh513360
8,2021-06-29,0.94,0.941,0.931,0.932,5047900,sh513360
9,2021-06-30,0.937,0.937,0.931,0.935,4864400,sh513360
10,2021-07-01,0.929,0.936,0.929,0.93,2908800,sh513360
11,2021-07-02,0.917,0.926,0.9,0.905,31153400,sh513360
