,date,open,high,low,close,volume,fundname
0,2021-05-25,1.006,1.031,1.006,1.03,208419879,sz159836
1,2021-05-26,1.028,1.028,1.017,1.021,19716366,sz159836
2,2021-05-27,1.022,1.034,1.014,1.031,15838726,sz159836
3,2021-05-28,1.03,1.049,1.03,1.036,23898827,sz159836
4,2021-05-31,1.036,1.058,1.036,1.058,15508672,sz159836
5,2021-06-01,1.059,1.059,1.041,1.058,10931935,sz159836
6,2021-06-02,1.057,1.059,1.035,1.039,11563984,sz159836
7,2021-06-03,1.039,1.044,1.028,1.029,11045615,sz159836
8,2021-06-04,1.029,1.053,1.027,1.044,12549731,sz159836
9,2021-06-07,1.044,1.046,1.034,1.045,12291929,sz159836
10,2021-06-08,1.045,1.058,1.034,1.04,17692783,sz159836
11,2021-06-09,1.04,1.043,1.033,1.038,10591641,sz159836
12,2021-06-10,1.042,1.067,1.042,1.063,18438436,sz159836
13,2021-06-11,1.063,1.074,1.06,1.067,15425462,sz159836
14,2021-06-15,1.069,1.071,1.055,1.061,9344464,sz159836
15,2021-06-16,1.06,1.06,1.022,1.024,17664224,sz159836
16,2021-06-17,1.023,1.046,1.023,1.044,14908202,sz159836
17,2021-06-18,1.047,1.065,1.047,1.06,14163583,sz159836
18,2021-06-21,1.056,1.077,1.053,1.073,17572771,sz159836
19,2021-06-22,1.075,1.078,1.058,1.075,15147218,sz159836
20,2021-06-23,1.075,1.095,1.073,1.088,15053786,sz159836
21,2021-06-24,1.09,1.09,1.072,1.075,12681952,sz159836
22,2021-06-25,1.079,1.093,1.076,1.089,16552002,sz159836
23,2021-06-28,1.089,1.112,1.089,1.107,15530002,sz159836
24,2021-06-29,1.114,1.119,1.102,1.105,14081579,sz159836
25,2021-06-30,1.105,1.13,1.103,1.127,12455931,sz159836
