,date,open,high,low,close,volume,fundname
0,2018-06-20,0.93,0.98,0.93,0.971,5343020,sh501058
1,2018-06-21,0.967,0.973,0.955,0.957,904675,sh501058
2,2018-06-22,0.959,0.995,0.959,0.979,914211,sh501058
3,2018-06-25,0.96,0.985,0.96,0.97,990154,sh501058
4,2018-06-26,0.97,0.978,0.969,0.97,548956,sh501058
5,2018-06-27,0.975,0.975,0.967,0.967,145608,sh501058
6,2018-06-28,0.968,0.98,0.963,0.976,115716,sh501058
7,2018-06-29,0.951,0.979,0.951,0.978,977026,sh501058
8,2018-07-02,0.974,0.977,0.968,0.968,73300,sh501058
9,2018-07-03,0.964,0.973,0.955,0.963,162220,sh501058
10,2018-07-04,0.956,0.956,0.95,0.953,122012,sh501058
11,2018-07-05,0.95,0.95,0.945,0.946,221522,sh501058
12,2018-07-06,0.945,0.958,0.921,0.95,426106,sh501058
13,2018-07-09,0.955,0.965,0.955,0.965,50726,sh501058
14,2018-07-10,0.965,0.966,0.965,0.966,14300,sh501058
15,2018-07-11,0.96,0.969,0.96,0.96,257544,sh501058
16,2018-07-12,0.97,0.987,0.97,0.987,152230,sh501058
17,2018-07-13,0.971,0.979,0.971,0.977,101208,sh501058
18,2018-07-16,0.972,0.981,0.971,0.98,58610,sh501058
19,2018-07-17,0.967,0.984,0.967,0.984,112800,sh501058
20,2018-07-18,0.982,0.982,0.982,0.982,8500,sh501058
21,2018-07-19,0.967,0.97,0.961,0.961,152500,sh501058
22,2018-07-20,0.96,0.969,0.96,0.969,71002,sh501058
23,2018-07-23,0.969,0.986,0.969,0.986,260981,sh501058
24,2018-07-24,0.977,0.991,0.977,0.986,631922,sh501058
25,2018-07-25,0.987,0.987,0.985,0.985,52013,sh501058
26,2018-07-26,0.978,0.981,0.971,0.971,420322,sh501058
27,2018-07-27,0.962,0.974,0.961,0.97,95727,sh501058
28,2018-07-30,0.96,0.961,0.95,0.951,94129,sh501058
29,2018-07-31,0.95,0.95,0.944,0.944,7622,sh501058
30,2018-08-01,0.944,0.944,0.942,0.942,400,sh501058
31,2018-08-02,0.917,0.931,0.9,0.92,121128,sh501058
32,2018-08-03,0.908,0.908,0.901,0.901,8400,sh501058
33,2018-08-06,0.88,0.882,0.88,0.882,2800,sh501058
34,2018-08-07,0.881,0.899,0.862,0.881,141040,sh501058
35,2018-08-08,0.871,0.873,0.871,0.871,43400,sh501058
36,2018-08-09,0.887,0.899,0.887,0.899,19500,sh501058
37,2018-08-13,0.88,0.88,0.88,0.88,10000,sh501058
38,2018-08-14,0.881,0.888,0.881,0.887,14300,sh501058
39,2018-08-15,0.883,0.896,0.883,0.885,5300,sh501058
40,2018-08-16,0.851,0.884,0.851,0.884,25004,sh501058
41,2018-08-17,0.884,0.888,0.853,0.853,124338,sh501058
42,2018-08-20,0.86,0.86,0.841,0.841,25001,sh501058
43,2018-08-21,0.845,0.845,0.845,0.845,10003,sh501058
44,2018-08-23,0.845,0.867,0.842,0.867,121126,sh501058
45,2018-08-24,0.859,0.859,0.859,0.859,300,sh501058
46,2018-08-27,0.879,0.879,0.869,0.87,44900,sh501058
47,2018-08-28,0.864,0.894,0.864,0.87,51709,sh501058
48,2018-08-29,0.862,0.862,0.862,0.862,1000,sh501058
