,date,open,high,low,close,volume
0,2016-03-28,99.999,99.999,99.986,99.99,1228712
1,2016-03-29,99.99,99.991,99.985,99.987,370567
2,2016-03-30,99.987,99.987,99.98,99.98,268567
3,2016-03-31,99.977,99.992,99.966,99.983,256538
4,2016-04-01,99.995,100.017,99.995,100.009,313464
5,2016-04-05,99.968,99.993,99.968,99.993,312042
6,2016-04-06,99.991,99.995,99.99,99.995,178866
7,2016-04-07,99.995,99.998,99.99,99.997,210630
8,2016-04-08,100.001,100.007,100.0,100.006,215619
9,2016-04-11,99.993,100.0,99.991,99.999,84787
10,2016-04-12,99.993,100.003,99.993,100.002,373814
11,2016-04-13,99.993,100.002,99.993,100.0,172577
12,2016-04-14,99.993,100.0,99.99,99.994,84300
13,2016-04-15,100.0,100.016,99.996,100.001,33283
14,2016-04-18,99.992,100.0,99.992,100.0,35704
15,2016-04-19,99.994,100.0,99.993,99.999,63128
16,2016-04-20,99.993,99.998,99.993,99.995,45861
17,2016-04-21,99.991,99.996,99.991,99.994,87360
18,2016-04-22,99.994,100.002,99.994,99.999,71490
19,2016-04-25,99.992,99.995,99.973,99.995,64462
20,2016-04-26,99.99,99.993,99.986,99.993,65321
21,2016-04-27,99.991,99.995,99.991,99.993,208930
22,2016-04-28,99.993,99.999,99.99,99.998,705005
23,2016-04-29,100.0,100.009,100.0,100.008,119448
24,2016-05-03,99.99,99.997,99.99,99.996,55066
25,2016-05-04,99.991,99.996,99.986,99.996,47369
26,2016-05-05,99.988,99.997,99.988,99.997,19295
27,2016-05-06,100.0,100.003,100.0,100.001,93134
28,2016-05-09,99.991,99.999,99.991,99.997,142732
29,2016-05-10,99.991,100.0,99.991,99.997,72834
30,2016-05-11,99.994,100.005,99.994,99.998,29905
31,2016-05-12,99.993,100.005,99.993,100.001,58438
32,2016-05-13,100.005,100.013,100.001,100.005,33980
33,2016-05-16,99.993,100.003,99.993,100.003,28800
34,2016-05-17,99.998,100.005,99.998,100.003,5497
35,2016-05-18,100.0,100.007,100.0,100.005,28859
36,2016-05-19,99.997,100.004,99.997,100.004,24268
37,2016-05-20,100.001,100.012,99.981,100.0,59033
38,2016-05-23,100.0,100.0,99.995,99.998,101026
39,2016-05-24,99.997,100.01,99.997,100.001,264381
40,2016-05-25,100.0,100.001,99.996,99.998,285370
41,2016-05-26,100.0,100.004,99.995,99.995,407311
42,2016-05-27,99.998,100.002,99.997,100.0,311982
43,2016-05-30,99.998,99.999,99.993,99.996,353722
44,2016-05-31,99.997,99.997,99.983,99.988,785730
45,2016-06-01,99.988,99.999,99.98,99.989,2094145
46,2016-06-02,99.985,99.994,99.79,99.872,4226844
47,2016-06-03,99.995,99.999,99.987,99.994,3660649
48,2016-06-06,99.985,99.992,99.981,99.988,1605786
49,2016-06-07,99.988,99.994,99.986,99.988,3434917
50,2016-06-08,99.999,100.012,99.996,100.008,2945529
51,2016-06-13,99.985,99.997,99.985,99.988,8268280
52,2016-06-14,99.987,99.997,99.984,99.987,8791017
53,2016-06-15,99.984,99.991,99.983,99.99,4981966
54,2016-06-16,99.98,99.992,99.98,99.985,8334824
55,2016-06-17,99.989,100.0,99.89,99.995,6474665
56,2016-06-20,99.993,99.993,99.983,99.987,4402328
57,2016-06-21,99.988,99.989,99.966,99.983,2735751
58,2016-06-22,99.983,99.99,99.981,99.982,2783829
59,2016-06-23,99.981,99.993,99.975,99.98,4751543
60,2016-06-24,99.986,99.99,99.9,99.958,168069
61,2016-06-27,99.979,99.982,99.958,99.975,38818
62,2016-06-28,99.962,99.964,99.911,99.96,64280
63,2016-06-29,99.956,99.974,99.946,99.95,25206
64,2016-06-30,99.965,99.984,99.95,99.98,61145
65,2016-07-01,99.99,99.995,99.99,99.992,83664
66,2016-07-04,99.92,99.987,99.92,99.983,30447
67,2016-07-05,99.965,99.988,99.965,99.988,16491
68,2016-07-06,99.984,99.992,99.983,99.991,43072
69,2016-07-07,99.991,99.997,99.981,99.996,32679
70,2016-07-08,99.995,100.001,99.995,100.0,22178
71,2016-07-11,99.999,99.999,99.989,99.994,20543
72,2016-07-12,99.992,99.994,99.99,99.993,21594
73,2016-07-13,99.991,100.01,99.989,100.01,18866
74,2016-07-14,99.992,100.0,99.983,99.991,18116
75,2016-07-15,99.999,100.014,99.998,100.002,6427
76,2016-07-18,99.988,99.994,99.988,99.993,202194
77,2016-07-19,99.992,100.0,99.991,99.992,343115
78,2016-07-20,99.993,100.002,99.993,99.995,8208
79,2016-07-21,99.992,99.999,99.945,99.986,32472
80,2016-07-22,99.996,99.999,99.99,99.998,20866
81,2016-07-25,99.986,99.998,99.986,99.998,11407
82,2016-07-26,99.988,99.998,99.983,99.989,23070
83,2016-07-27,99.983,99.99,99.983,99.99,20156
84,2016-07-28,99.985,99.99,99.985,99.99,7410
85,2016-07-29,99.99,100.002,99.99,100.002,90129
86,2016-08-01,99.986,99.997,99.986,99.992,8670
87,2016-08-02,99.993,99.994,99.991,99.993,7927
88,2016-08-03,99.992,99.999,99.992,99.999,9115
89,2016-08-04,99.994,100.0,99.992,100.0,4832
90,2016-08-05,99.998,100.004,99.997,100.001,11359
91,2016-08-08,99.992,99.997,99.991,99.997,30259
92,2016-08-09,99.991,99.996,99.991,99.996,18125
93,2016-08-10,99.994,99.996,99.994,99.994,237
94,2016-08-11,99.994,99.997,99.991,99.992,5707
95,2016-08-12,99.999,100.011,99.994,99.998,8722
96,2016-08-15,99.988,100.015,99.987,100.01,19642
97,2016-08-16,99.982,100.0,99.982,99.994,7058
98,2016-08-17,99.989,100.0,99.985,99.992,6361
99,2016-08-18,100.011,100.011,99.987,100.004,11832
100,2016-08-19,99.997,100.004,99.992,99.998,34265
101,2016-08-22,99.986,99.992,99.977,99.99,68232
102,2016-08-23,99.989,99.992,99.989,99.991,7603
103,2016-08-24,99.988,99.996,99.988,99.989,13463
104,2016-08-25,99.99,99.996,99.99,99.99,4126
105,2016-08-26,99.991,100.0,99.986,99.999,21669
106,2016-08-29,99.998,99.999,99.991,99.991,10005
107,2016-08-30,99.991,99.994,99.991,99.993,5420
108,2016-08-31,99.991,99.995,99.991,99.995,22230
109,2016-09-01,99.991,100.0,99.991,99.994,10560
110,2016-09-02,99.997,100.001,99.997,100.0,13851
