,date,open,high,low,close,volume
0,2021-02-01,0.961,1.004,0.96,1.0,38277467
1,2021-02-02,1.009,1.013,1.0,1.006,55389513
2,2021-02-03,1.004,1.009,0.993,0.995,44191596
3,2021-02-04,0.995,0.995,0.955,0.976,40576487
4,2021-02-05,0.978,0.985,0.967,0.969,21444451
5,2021-02-08,0.968,0.98,0.962,0.973,20307948
6,2021-02-09,0.971,0.99,0.971,0.986,20853156
7,2021-02-10,0.987,1.011,0.987,1.009,60265906
8,2021-02-18,1.035,1.055,1.018,1.024,97862345
9,2021-02-19,1.02,1.032,1.001,1.031,35031539
10,2021-02-22,1.03,1.04,0.991,0.992,31916157
11,2021-02-23,0.989,0.994,0.971,0.985,18682531
12,2021-02-24,0.989,0.989,0.935,0.947,35909112
13,2021-02-25,0.95,0.964,0.939,0.941,15675807
14,2021-02-26,0.919,0.919,0.903,0.907,21392310
15,2021-03-01,0.929,0.931,0.919,0.93,12151603
16,2021-03-02,0.938,0.946,0.919,0.929,13470827
17,2021-03-03,0.927,0.935,0.916,0.935,7558310
18,2021-03-04,0.921,0.921,0.9,0.902,17130927
19,2021-03-05,0.897,0.906,0.872,0.898,10977715
20,2021-03-08,0.899,0.902,0.855,0.855,19477110
21,2021-03-09,0.854,0.858,0.813,0.831,20842908
22,2021-03-10,0.848,0.865,0.838,0.84,11532912
23,2021-03-11,0.849,0.869,0.841,0.862,12166907
24,2021-03-12,0.87,0.88,0.857,0.862,7235901
25,2021-03-15,0.86,0.86,0.827,0.836,11522005
26,2021-03-16,0.84,0.858,0.84,0.85,8098111
27,2021-03-17,0.85,0.859,0.838,0.853,10760004
28,2021-03-18,0.854,0.87,0.854,0.869,10192418
29,2021-03-19,0.85,0.853,0.832,0.848,12537606
30,2021-03-22,0.84,0.86,0.84,0.855,8044005
31,2021-03-23,0.855,0.857,0.832,0.837,13387036
32,2021-03-24,0.838,0.844,0.822,0.826,11276821
33,2021-03-25,0.813,0.83,0.805,0.824,10767401
34,2021-03-26,0.829,0.852,0.829,0.845,14644420
35,2021-03-29,0.854,0.854,0.827,0.83,10803911
36,2021-03-30,0.831,0.846,0.831,0.845,10370909
37,2021-03-31,0.851,0.858,0.841,0.846,6207842
38,2021-04-01,0.849,0.871,0.849,0.87,12485851
39,2021-04-02,0.872,0.878,0.871,0.874,5613808
40,2021-04-06,0.875,0.878,0.871,0.877,3524705
41,2021-04-07,0.879,0.883,0.865,0.868,8772903
42,2021-04-08,0.863,0.872,0.857,0.867,7218801
43,2021-04-09,0.871,0.871,0.852,0.854,8192426
44,2021-04-12,0.854,0.855,0.834,0.837,9474400
45,2021-04-13,0.837,0.844,0.826,0.831,8554420
46,2021-04-14,0.831,0.845,0.831,0.844,6979601
47,2021-04-15,0.839,0.841,0.832,0.84,9379602
48,2021-04-16,0.842,0.852,0.84,0.849,9514800
49,2021-04-19,0.85,0.871,0.843,0.87,10016305
50,2021-04-20,0.869,0.873,0.86,0.865,9939508
51,2021-04-21,0.864,0.864,0.855,0.862,7361460
52,2021-04-22,0.863,0.869,0.859,0.866,7255803
53,2021-04-23,0.861,0.883,0.861,0.877,11305413
54,2021-04-26,0.876,0.889,0.869,0.87,11154807
55,2021-04-27,0.87,0.873,0.86,0.868,7224202
56,2021-04-28,0.866,0.869,0.862,0.868,7236506
57,2021-04-29,0.867,0.873,0.862,0.867,7279503
58,2021-04-30,0.866,0.866,0.85,0.855,8802419
59,2021-05-06,0.856,0.856,0.834,0.839,9392144
60,2021-05-07,0.838,0.844,0.824,0.826,9090205
61,2021-05-10,0.826,0.83,0.814,0.817,8733010
62,2021-05-11,0.814,0.818,0.799,0.816,11118503
63,2021-05-12,0.818,0.829,0.813,0.828,6816206
64,2021-05-13,0.826,0.827,0.816,0.82,4885803
65,2021-05-14,0.819,0.834,0.814,0.833,10167904
66,2021-05-17,0.834,0.85,0.832,0.846,10499300
67,2021-05-18,0.846,0.852,0.846,0.85,6740902
68,2021-05-19,0.851,0.852,0.846,0.851,7988949
69,2021-05-20,0.849,0.867,0.849,0.864,15318501
70,2021-05-21,0.866,0.867,0.851,0.851,9530002
71,2021-05-24,0.85,0.859,0.847,0.858,9992406
72,2021-05-25,0.866,0.892,0.859,0.891,24338412
73,2021-05-26,0.892,0.899,0.885,0.886,13578412
74,2021-05-27,0.888,0.89,0.881,0.887,10659303
75,2021-05-28,0.887,0.89,0.874,0.88,10547403
76,2021-05-31,0.88,0.898,0.88,0.898,12372024
77,2021-06-01,0.898,0.905,0.892,0.904,10420111
78,2021-06-02,0.903,0.908,0.889,0.892,11850105
79,2021-06-03,0.895,0.903,0.882,0.887,12254902
80,2021-06-04,0.889,0.895,0.879,0.889,8878305
81,2021-06-07,0.889,0.89,0.878,0.882,9366231
82,2021-06-08,0.882,0.885,0.872,0.876,6355604
83,2021-06-09,0.875,0.88,0.871,0.877,8064001
84,2021-06-10,0.882,0.892,0.879,0.889,10676403
