,date,open,high,low,close,volume
0,2021-02-26,0.93,0.945,0.878,0.936,12990300
1,2021-03-01,0.957,0.975,0.94,0.974,8430700
2,2021-03-02,0.98,0.985,0.964,0.977,10187400
3,2021-03-03,0.966,0.985,0.96,0.985,9867700
4,2021-03-04,0.979,0.979,0.928,0.932,14419600
5,2021-03-05,0.932,0.952,0.905,0.943,7331400
6,2021-03-08,0.95,0.953,0.894,0.895,16918200
7,2021-03-09,0.9,0.91,0.854,0.881,16587500
8,2021-03-10,0.909,0.919,0.89,0.897,8416700
9,2021-03-11,0.898,0.923,0.89,0.922,12589200
10,2021-03-12,0.918,0.934,0.91,0.928,13630800
11,2021-03-15,0.915,0.923,0.891,0.902,10449100
12,2021-03-16,0.902,0.92,0.893,0.901,15794800
13,2021-03-17,0.896,0.93,0.889,0.927,26221700
14,2021-03-18,0.925,0.941,0.925,0.928,10524900
15,2021-03-19,0.923,0.923,0.891,0.9,14521800
16,2021-03-22,0.901,0.917,0.896,0.909,7734900
17,2021-03-23,0.906,0.906,0.871,0.88,17212100
18,2021-03-24,0.88,0.883,0.853,0.856,14216000
19,2021-03-25,0.851,0.877,0.845,0.869,12170100
20,2021-03-26,0.88,0.911,0.855,0.908,26188500
21,2021-03-29,0.906,0.906,0.892,0.896,14503700
22,2021-03-30,0.89,0.909,0.888,0.906,13896400
23,2021-03-31,0.907,0.914,0.887,0.895,7483500
24,2021-04-01,0.894,0.916,0.894,0.913,14550000
25,2021-04-02,0.913,0.93,0.907,0.923,10934300
26,2021-04-06,0.924,0.939,0.922,0.928,7041300
27,2021-04-07,0.93,0.933,0.911,0.92,6280000
28,2021-04-08,0.912,0.924,0.909,0.915,4170400
29,2021-04-09,0.916,0.92,0.897,0.902,10181800
30,2021-04-12,0.902,0.908,0.872,0.889,14125900
31,2021-04-13,0.888,0.893,0.871,0.881,6546200
32,2021-04-14,0.891,0.92,0.882,0.918,15583600
33,2021-04-15,0.92,0.921,0.901,0.918,10728400
34,2021-04-16,0.919,0.924,0.906,0.919,13105400
35,2021-04-19,0.915,0.981,0.915,0.98,35938800
36,2021-04-20,0.97,0.985,0.965,0.973,20051200
37,2021-04-21,0.972,0.973,0.952,0.969,9586000
38,2021-04-22,0.988,0.988,0.96,0.97,7546200
39,2021-04-23,0.97,0.989,0.966,0.984,15199500
40,2021-04-26,0.985,1.002,0.973,0.974,20878100
41,2021-04-27,0.972,0.992,0.951,0.963,13361600
42,2021-04-28,0.963,0.993,0.96,0.987,26234900
43,2021-04-29,0.988,0.991,0.973,0.985,13740000
44,2021-04-30,0.986,1.01,0.978,1.003,46492100
45,2021-05-06,1.003,1.007,0.978,0.996,14619100
46,2021-05-07,0.996,1.001,0.965,0.966,17010200
47,2021-05-10,0.969,0.98,0.964,0.975,13736800
48,2021-05-11,0.96,0.97,0.939,0.957,11808600
49,2021-05-12,0.957,0.968,0.95,0.961,16238900
50,2021-05-13,0.961,0.961,0.938,0.947,13898500
51,2021-05-14,0.947,0.975,0.938,0.974,18269900
52,2021-05-17,0.974,1.017,0.973,1.015,61561300
53,2021-05-18,1.017,1.024,1.01,1.016,39834900
54,2021-05-19,1.016,1.058,1.007,1.049,79088000
55,2021-05-20,1.05,1.064,1.045,1.055,38728100
56,2021-05-21,1.056,1.069,1.043,1.05,29738100
57,2021-05-24,1.06,1.06,1.043,1.052,21514200
58,2021-05-25,1.049,1.062,1.046,1.059,19551300
59,2021-05-26,1.059,1.068,1.05,1.055,10657000
60,2021-05-27,1.054,1.061,1.049,1.06,22443200
61,2021-05-28,1.06,1.123,1.06,1.106,46929600
62,2021-05-31,1.105,1.157,1.105,1.154,25031300
63,2021-06-01,1.156,1.156,1.117,1.143,23743400
64,2021-06-02,1.143,1.163,1.129,1.137,19885200
65,2021-06-03,1.141,1.156,1.117,1.138,22015800
66,2021-06-04,1.135,1.183,1.123,1.163,35098100
67,2021-06-07,1.163,1.163,1.13,1.142,22120800
68,2021-06-08,1.141,1.175,1.121,1.138,22180500
69,2021-06-09,1.138,1.144,1.125,1.134,14685000
70,2021-06-10,1.125,1.177,1.125,1.171,27210000
