datetime,open,rate
2020-04-23,1.5695,-0.0891
2020-04-24,1.5584,-0.7072
2020-04-27,1.5529,-0.3529
2020-04-28,1.536,-1.0883
2020-04-29,1.5484,0.8073
2020-04-30,1.5598,0.7362
2020-05-06,1.5766,1.0771
2020-05-07,1.5681,-0.5391
2020-05-08,1.575,0.44
2020-05-11,1.5874,0.7873
2020-05-12,1.5819,-0.3465
2020-05-13,1.5846,0.1707
2020-05-14,1.5645,-1.2685
2020-05-15,1.5701,0.3579
2020-05-18,1.5726,0.1592
2020-05-19,1.5904,1.1319
2020-05-20,1.5848,-0.3521
2020-05-21,1.5677,-1.079
2020-05-22,1.5531,-0.9313
2020-05-25,1.5527,-0.0258
2020-05-26,1.5679,0.9789
2020-05-27,1.5626,-0.338
2020-05-28,1.5716,0.576
2020-05-29,1.5767,0.3245
2020-06-01,1.6087,2.0296
2020-06-02,1.6233,0.9076
2020-06-03,1.6244,0.0678
2020-06-04,1.6281,0.2278
2020-06-05,1.628,-0.0061
2020-06-08,1.6508,1.4005
2020-06-09,1.654,0.1938
2020-06-10,1.653,-0.0605
2020-06-11,1.6393,-0.8288
2020-06-12,1.6414,0.1281
2020-06-15,1.6325,-0.5422
2020-06-16,1.6589,1.6172
2020-06-17,1.6717,0.7716
2020-06-18,1.6743,0.1555
2020-06-19,1.6751,0.0478
2020-06-22,1.6746,-0.0298
2020-06-23,1.6773,0.1612
2020-06-24,1.6795,0.1312
2020-06-29,1.6844,0.2918
2020-06-30,1.7017,1.0271
2020-07-01,1.7231,1.2576
2020-07-02,1.7457,1.3116
2020-07-03,1.7615,0.9051
2020-07-06,1.8457,4.78
2020-07-07,1.8576,0.6447
2020-07-08,1.896,2.0672
2020-07-09,1.9417,2.4103
2020-07-10,1.9116,-1.5502
2020-07-13,1.9659,2.8406
2020-07-14,1.9538,-0.6155
2020-07-15,1.9291,-1.2642
2020-07-16,1.8635,-3.4005
2020-07-17,1.864,0.0268
2020-07-20,1.9298,3.53
2020-07-21,1.9348,0.2591
2020-07-22,1.9504,0.8063
2020-07-23,1.9429,-0.3845
2020-07-24,1.8491,-4.8278
2020-07-27,1.8591,0.5408
2020-07-28,1.8749,0.8499
2020-07-29,1.9167,2.2295
2020-07-30,1.9446,1.4556
2020-07-31,1.9638,0.9873
2020-08-03,1.9988,1.7823
2020-08-04,2.0093,0.5253
2020-08-05,2.027,0.8809
2020-08-06,2.0338,0.3355
2020-08-07,1.9998,-1.6717
2020-08-10,2.0136,0.6901
2020-08-11,1.9728,-2.0262
2020-08-12,1.9227,-2.5395
2020-08-13,1.9349,0.6345
2020-08-14,1.9573,1.1577
2020-08-17,2.0354,3.9902
2020-08-18,2.0595,1.184
2020-08-19,2.0346,-1.209
2020-08-20,2.0199,-0.7225
2020-08-21,2.0517,1.5743
2020-08-24,2.0758,1.17
2020-08-25,2.0546,-1.02
2020-08-26,2.0098,-2.18
2020-08-27,1.9326,0.21
2020-08-28,1.9705,1.96
2020-08-31,1.9615,-0.46
2020-09-01,1.9759,0.73
2020-09-02,1.9676,-0.42
2020-09-03,1.9499,-0.9
2020-09-04,1.9362,-0.7
2020-09-07,1.8976,-1.99
2020-09-08,1.9121,0.76
2020-09-09,1.8445,-3.54
2020-09-10,1.8186,-1.4
2020-09-11,1.8615,2.36
2020-09-14,1.8841,1.21
2020-09-15,1.8939,0.52
2020-09-16,1.8903,-0.19
2020-09-17,1.9105,1.07
2020-09-18,1.9429,1.7
2020-09-21,1.9244,-0.95
2020-09-22,1.8867,-1.96
2020-09-23,1.9125,1.37
2020-09-24,1.8552,-3.0
2020-09-25,1.8446,-0.57
2020-09-28,1.8313,-0.72
2020-09-29,1.8451,0.75
2020-09-30,1.8337,-0.62
2020-10-09,1.8913,3.14
2020-10-12,1.9383,2.49
2020-10-13,1.9541,0.82
2020-10-14,1.9506,-0.18
2020-10-15,1.9532,0.13
2020-10-16,1.9634,0.52
2020-10-19,1.9512,-0.62
2020-10-20,1.9583,0.36
2020-10-21,1.9358,-1.15
2020-10-22,1.9178,-0.93
2020-10-23,1.8924,-1.32
2020-10-26,1.9088,0.87
2020-10-27,1.8307,0.13
2020-10-28,1.8323,0.09
2020-10-29,1.8322,-0.01
2020-10-30,1.787,-2.47
2020-11-02,1.7949,0.44
2020-11-03,1.8134,1.03
2020-11-04,1.8174,0.22
2020-11-05,1.8512,1.86
2020-11-06,1.8417,-0.51
2020-11-09,1.8829,2.24
2020-11-10,1.8963,0.71
2020-11-11,1.8922,-0.22
2020-11-12,1.905,0.68
2020-11-13,1.9068,0.09
2020-11-16,1.9573,2.65
2020-11-17,1.9326,-1.26
2020-11-18,1.9395,0.36
2020-11-19,1.9161,-1.21
2020-11-20,1.9617,2.38
2020-11-23,1.9199,1.86
2020-11-24,1.9415,1.13
2020-11-25,1.9127,-1.48
2020-11-26,1.8984,-0.75
2020-11-27,1.9003,0.1
2020-11-30,1.9003,0.0
2020-12-01,1.9323,1.68
2020-12-02,1.9251,-0.37
2020-12-03,1.8834,-2.17
2020-12-04,1.9064,1.22
2020-12-07,1.9006,-0.3
2020-12-08,1.8965,-0.22
2020-12-09,1.8798,-0.88
2020-12-10,1.8789,-0.05
2020-12-11,1.8202,-3.12
2020-12-14,1.8436,1.29
2020-12-15,1.8679,1.32
2020-12-16,1.877,0.49
2020-12-17,1.9323,2.95
2020-12-18,1.9968,3.34
2020-12-21,2.0411,2.22
2020-12-22,1.9801,-2.99
2020-12-23,1.9931,0.66
2020-12-24,1.9819,-0.56
2020-12-25,2.0347,2.66
2020-12-28,2.0385,0.19
2020-12-29,1.967,-3.51
2020-12-30,2.004,1.88
2020-12-31,2.0263,1.11
2021-01-04,2.0763,2.47
2021-01-05,2.1107,1.66
2021-01-06,2.107,-0.18
2021-01-07,2.1324,1.21
2021-01-08,2.1133,-0.9
2021-01-11,2.0493,-3.03
2021-01-12,2.095,2.23
2021-01-13,2.0858,-0.44
2021-01-14,2.0514,-1.65
2021-01-15,2.0777,1.28
2021-01-18,2.1415,3.07
2021-01-19,2.1235,-0.84
2021-01-20,2.1631,1.86
2021-01-21,2.2479,3.92
2021-01-22,2.2489,0.04
2021-01-25,2.2825,1.49
2021-01-26,2.3154,1.44
2021-01-27,2.3042,-0.48
2021-01-28,2.2364,-2.94
2021-01-29,2.1977,-1.73
2021-02-01,2.2744,3.49
2021-02-02,2.3019,1.21
2021-02-03,2.3125,0.46
2021-02-04,2.3136,0.05
2021-02-05,2.2311,-3.57
2021-02-08,2.3192,3.95
2021-02-09,2.4294,4.75
2021-02-10,2.4557,1.08
2021-02-18,2.5704,4.67
2021-02-19,2.6103,1.55
2021-02-22,2.6566,1.77
2021-02-23,2.6298,-1.01
2021-02-24,2.5923,-1.43
2021-02-25,2.5813,-0.42
2021-02-26,2.5009,-3.11
2021-03-01,2.5527,2.07
2021-03-02,2.4911,-2.41
2021-03-03,2.5819,3.64
2021-03-04,2.5619,-0.77
2021-03-05,2.5222,-1.55
2021-03-08,2.4979,-0.96
2021-03-09,2.4481,-1.99
2021-03-10,2.4346,-0.55
2021-03-11,2.5065,2.95
2021-03-12,2.5339,1.09
2021-03-15,2.5354,0.06
2021-03-16,2.5362,0.03
2021-03-17,2.5306,-0.22
2021-03-18,2.5655,1.38
2021-03-19,2.5116,-2.1
2021-03-22,2.5649,2.12
2021-03-23,2.4882,-2.99
2021-03-24,2.407,-3.26
2021-03-25,2.4117,0.2
2021-03-26,2.4585,1.94
2021-03-29,2.4983,1.62
2021-03-30,2.4986,0.01
2021-03-31,2.484,-0.58
2021-04-01,2.5227,1.56
2021-04-02,2.5322,0.38
2021-04-06,2.5435,0.45
2021-04-07,2.5818,1.51
2021-04-08,2.5878,0.23
2021-04-09,2.5989,0.43
2021-04-12,2.5256,-2.82
2021-04-13,2.5158,-0.39
2021-04-14,2.562,1.84
2021-04-15,2.5695,0.29
2021-04-16,2.5817,0.47
2021-04-19,2.609,1.06
2021-04-20,2.6084,-0.02
2021-04-21,2.6064,-0.08
2021-04-22,2.6273,0.8
2021-04-23,2.6279,0.02
2021-04-26,2.6666,1.47
2021-04-27,2.6884,0.82
2021-04-28,2.715,0.99
2021-04-29,2.7561,1.51
2021-04-30,2.7374,-0.68
2021-05-06,2.8095,2.63
2021-05-07,2.8628,1.9
2021-05-10,2.9431,2.8
2021-05-11,2.8968,-1.57
2021-05-12,2.932,1.22
2021-05-13,2.8344,-3.33
2021-05-14,2.8348,0.01
2021-05-17,2.8331,-0.06
2021-05-18,2.8858,1.86
2021-05-19,2.8486,-1.29
2021-05-20,2.7826,-2.32
2021-05-21,2.8202,1.35
