,date,open,high,low,close,volume
0,2021-03-22,1.001,1.022,1.0,1.015,171970900
1,2021-03-23,1.015,1.03,1.005,1.019,29135800
2,2021-03-24,1.02,1.05,1.018,1.028,9261100
3,2021-03-25,1.033,1.033,1.017,1.02,4849200
4,2021-03-26,1.023,1.026,1.015,1.026,17936800
5,2021-03-29,1.024,1.029,1.019,1.02,12263700
6,2021-03-30,1.02,1.023,1.016,1.018,7205800
7,2021-03-31,1.016,1.016,1.002,1.003,4570700
8,2021-04-01,1.004,1.013,1.003,1.013,4615800
9,2021-04-02,1.014,1.017,1.011,1.011,4920200
10,2021-04-06,1.017,1.021,1.011,1.012,3487900
11,2021-04-07,1.011,1.014,1.005,1.009,8047300
12,2021-04-08,1.008,1.024,1.006,1.014,8931900
13,2021-04-09,1.009,1.011,1.003,1.003,2347900
14,2021-04-12,1.001,1.002,0.983,0.983,1585100
15,2021-04-13,0.984,0.986,0.976,0.982,1384800
16,2021-04-14,0.984,0.996,0.984,0.994,4971200
17,2021-04-15,0.988,0.988,0.981,0.984,4969500
18,2021-04-16,0.986,0.995,0.984,0.993,3918400
19,2021-04-19,0.993,1.018,0.991,1.018,1697800
20,2021-04-20,1.012,1.019,1.005,1.005,709700
21,2021-04-21,1.003,1.009,1.002,1.004,438900
22,2021-04-22,1.008,1.015,1.004,1.006,973300
23,2021-04-23,1.003,1.01,1.003,1.005,2279200
24,2021-04-26,1.006,1.016,0.988,0.988,836100
25,2021-04-27,0.988,0.992,0.975,0.985,7281700
26,2021-04-28,0.984,0.991,0.975,0.987,5377400
27,2021-04-29,0.987,1.019,0.986,1.01,5307700
28,2021-04-30,1.009,1.009,0.993,0.997,6062400
29,2021-05-06,1.011,1.014,0.99,0.99,4732000
30,2021-05-07,0.995,0.995,0.977,0.978,4495100
31,2021-05-10,0.977,0.977,0.964,0.965,3444100
32,2021-05-11,0.968,0.992,0.964,0.984,6031100
33,2021-05-12,0.98,0.982,0.974,0.982,5611000
34,2021-05-13,0.982,0.984,0.974,0.978,4522800
35,2021-05-14,0.984,1.053,0.983,1.052,14789200
36,2021-05-17,1.055,1.055,1.024,1.031,6233500
37,2021-05-18,1.031,1.049,1.026,1.033,6951800
38,2021-05-19,1.03,1.045,1.029,1.033,5834000
39,2021-05-20,1.028,1.056,1.028,1.043,9331200
40,2021-05-21,1.043,1.044,1.026,1.027,3786000
41,2021-05-24,1.036,1.058,1.036,1.046,6536800
42,2021-05-25,1.047,1.099,1.047,1.09,9768300
43,2021-05-26,1.09,1.111,1.088,1.093,16251500
44,2021-05-27,1.077,1.099,1.077,1.089,5542600
45,2021-05-28,1.084,1.124,1.084,1.106,8705000
46,2021-05-31,1.103,1.109,1.095,1.107,5102700
47,2021-06-01,1.102,1.102,1.078,1.09,5073700
48,2021-06-02,1.09,1.095,1.068,1.07,1623900
49,2021-06-03,1.074,1.091,1.068,1.07,2771200
50,2021-06-04,1.064,1.098,1.063,1.077,5643800
51,2021-06-07,1.075,1.095,1.073,1.082,2680000
52,2021-06-08,1.087,1.098,1.08,1.087,3745700
53,2021-06-09,1.089,1.089,1.072,1.075,4393000
54,2021-06-10,1.079,1.094,1.076,1.079,4679100
