,date,open,high,low,close,volume
0,2021-03-19,0.97,0.978,0.967,0.975,56063480
1,2021-03-22,0.973,0.997,0.973,0.99,26361095
2,2021-03-23,0.99,1.003,0.978,0.994,28869864
3,2021-03-24,0.993,1.023,0.987,1.0,93022595
4,2021-03-25,0.998,1.004,0.988,0.991,7607377
5,2021-03-26,0.99,1.0,0.987,0.996,6815095
6,2021-03-29,0.996,1.004,0.99,0.996,4935606
7,2021-03-30,0.991,0.997,0.99,0.993,4760558
8,2021-03-31,0.992,0.992,0.978,0.98,7443062
9,2021-04-01,0.982,0.988,0.977,0.987,6291122
10,2021-04-02,0.99,0.994,0.984,0.989,4642530
11,2021-04-06,0.993,0.996,0.985,0.987,5586308
12,2021-04-07,0.982,0.989,0.979,0.984,6241559
13,2021-04-08,0.98,0.998,0.978,0.989,7334886
14,2021-04-09,0.986,0.987,0.977,0.979,5454024
15,2021-04-12,0.979,0.98,0.958,0.96,6440959
16,2021-04-13,0.96,0.962,0.951,0.958,5243034
17,2021-04-14,0.958,0.97,0.956,0.968,3241443
18,2021-04-15,0.964,0.964,0.955,0.96,3902315
19,2021-04-16,0.962,0.969,0.958,0.964,3236229
20,2021-04-19,0.964,0.991,0.96,0.989,10344214
21,2021-04-20,0.972,0.995,0.972,0.979,10578655
22,2021-04-21,0.975,0.984,0.974,0.978,5563279
23,2021-04-22,0.979,0.99,0.978,0.981,6882023
24,2021-04-23,0.98,0.984,0.975,0.978,3759916
25,2021-04-26,0.988,0.988,0.958,0.96,8240671
26,2021-04-27,0.965,0.965,0.944,0.955,11152431
27,2021-04-28,0.949,0.961,0.949,0.958,7248061
28,2021-04-29,0.959,0.989,0.958,0.982,12971319
29,2021-04-30,0.982,0.982,0.965,0.97,8099415
30,2021-05-06,0.975,0.982,0.961,0.962,4938104
31,2021-05-07,0.962,0.962,0.945,0.945,8782133
32,2021-05-10,0.945,0.945,0.934,0.942,9339412
33,2021-05-11,0.938,0.959,0.934,0.955,9259938
34,2021-05-12,0.954,0.954,0.946,0.952,9696877
35,2021-05-13,0.949,0.954,0.943,0.948,5128972
36,2021-05-14,0.948,1.019,0.948,1.015,66593609
37,2021-05-17,1.007,1.01,0.991,1.002,23997899
38,2021-05-18,1.002,1.016,0.995,1.002,16293168
39,2021-05-19,0.996,1.014,0.996,1.001,13756023
40,2021-05-20,0.999,1.027,0.999,1.015,42984718
41,2021-05-21,1.016,1.017,0.995,0.998,12329878
42,2021-05-24,0.998,1.027,0.998,1.014,27458405
43,2021-05-25,1.015,1.065,1.015,1.06,60038236
44,2021-05-26,1.066,1.078,1.055,1.055,35615846
45,2021-05-27,1.054,1.068,1.048,1.058,19198555
46,2021-05-28,1.058,1.092,1.052,1.073,26135253
47,2021-05-31,1.075,1.077,1.062,1.074,14704915
48,2021-06-01,1.07,1.07,1.047,1.059,25604125
49,2021-06-02,1.059,1.063,1.035,1.038,14432430
50,2021-06-03,1.047,1.056,1.037,1.037,11947110
51,2021-06-04,1.03,1.085,1.027,1.047,30686171
52,2021-06-07,1.044,1.064,1.04,1.053,19814294
53,2021-06-08,1.05,1.067,1.047,1.054,14745954
54,2021-06-09,1.054,1.058,1.039,1.044,13818901
55,2021-06-10,1.047,1.06,1.042,1.046,11449878
